Load ,Extension ,Time ,Crosshead 
kN,mm,sec,mm
33.22466015625,-22.9035466909409,302.204010009766,-22.9065511375666
33.46927734375,-23.2034809887409,302.303985595703,-23.2064854353666
33.5483046875,-23.5034674406052,302.403991699219,-23.5064718872309
33.61763671875,-23.8034687936306,302.503997802734,-23.8064732402563
33.9705546875,-24.1034030914307,302.60400390625,-24.10639077425
34.28746484375,-24.4035050272942,302.704010009766,-24.4065094739199
34.53202734375,-24.7035063803196,302.803985595703,-24.7065126895905
34.653640625,-25.0034425407648,302.903991699219,-25.0064469873905
34.96355078125,-25.3033936023712,303.003997802734,-25.3063812851906
35.123296875,-25.6034955382347,303.10400390625,-25.6064999848604
35.32690234375,-25.9034465998411,303.204010009766,-25.9064342826605
35.5513125,-26.2033808976412,303.303985595703,-26.2064039707184
35.76155078125,-26.5034344047308,303.403991699219,-26.5064388513565
35.9077109375,-26.8034860491753,303.503997802734,-26.8064737319946
36.1545546875,-27.1035712212324,303.60400390625,-27.1065589040518
36.30695703125,-27.4034552276134,303.704010009766,-27.4064596742392
36.41941015625,-27.7034416794777,303.803985595703,-27.7064461261034
36.601828125,-28.0034430325031,303.903991699219,-28.0064307153225
36.727265625,-28.3034443855286,304.003997802734,-28.3064488321543
36.82761328125,-28.6034792661667,304.10400390625,-28.6064837127924
37.093953125,-28.9034992456436,304.204010009766,-28.9065036922693
37.33567578125,-29.2032156139612,304.303985595703,-29.2061530053616
36.9910078125,-29.3874833732843,304.403991699219,-29.3882712721825
35.7528671875,-29.3847806751728,304.503997802734,-29.3839070945978
29.167828125,-29.1956942528486,304.60400390625,-29.1927736252546
20.57013671875,-28.8887768983841,304.704010009766,-28.8857724517584
15.2406435546875,-28.5893641412258,304.803985595703,-28.5863764584064
11.943646484375,-28.2906536012888,304.903991699219,-28.2876491546631
9.89539453125,-27.9914923012257,305.003997802734,-27.9884878546
8.476970703125,-27.6918262243271,305.10400390625,-27.6888217777014
7.50020654296875,-27.3919589817524,305.204010009766,-27.3889694362879
6.6471953125,-27.0920731127262,305.303985595703,-27.0890854299068
5.9067099609375,-26.7921555787325,305.403991699219,-26.7891511321068
5.2668681640625,-26.4921877533197,305.503997802734,-26.489183306694
4.71198828125,-26.1921528726816,305.60400390625,-26.1891484260559
4.22884130859375,-25.8921012282372,305.704010009766,-25.8891135454178
3.8101328125,-25.5920980125666,305.803985595703,-25.5891103297472
3.44373779296875,-25.2921301871538,305.903991699219,-25.2891257405281
3.11818676757813,-24.9921623617411,306.003997802734,-24.9891579151154
2.8156533203125,-24.6921442449093,306.10400390625,-24.6891397982836
2.53967504882813,-24.3920739740133,306.204010009766,-24.389086291194
2.29522192382812,-24.0920893847942,306.303985595703,-24.0891017019749
2.07625537109375,-23.7921383231878,306.403991699219,-23.7891338765621
1.87404333496094,-23.4921704977751,306.503997802734,-23.4891660511494
1.69017199707031,-23.1921020895243,306.60400390625,-23.1891144067049
1.52202282714844,-22.8920485824347,306.704010009766,-22.8890608996153
1.36499145507813,-22.5920975208282,306.803985595703,-22.5890930742025
1.21341821289063,-22.2921464592218,306.903991699219,-22.2891420125961
1.06989172363281,-21.9921786338091,307.003997802734,-21.9891909509897
0.932770080566406,-21.6921269893646,307.10400390625,-21.6891393065453
0.802666442871094,-21.3920567184687,307.204010009766,-21.389052271843
0.674878540039063,-21.0921056568623,307.303985595703,-21.0891012102365
0.55902880859375,-20.7921713590622,307.403991699219,-20.7891669124365
0.455948059082031,-20.4921867698431,307.503997802734,-20.4891990870237
0.393902069091797,-20.1921500265598,307.60400390625,-20.1891455799341
0.323008636474609,-19.89203132689,307.704010009766,-19.8890436440706
0.243577713012695,-19.5920802652836,307.803985595703,-19.5890758186579
0.175386123657227,-19.2921794950962,307.903991699219,-19.2891750484705
0.106349151611328,-18.9921949058771,308.003997802734,-18.9891904592514
0.0347525978088379,-18.6921246349812,308.10400390625,-18.6891201883554
-0.0361534233093262,-18.392039462924,308.204010009766,-18.3890517801046
-0.102870903015137,-18.0920548737049,308.303985595703,-18.0890504270792
-0.16804182434082,-17.7921205759048,308.403991699219,-17.7891161292791
-0.229489059448242,-17.4921359866858,308.503997802734,-17.4891464412212
-0.287995910644531,-17.1921495348215,308.60400390625,-17.1891450881958
-0.344655609130859,-16.8920643627644,308.704010009766,-16.889076679945
-0.397685638427734,-16.5920630097389,308.803985595703,-16.5890585631132
-0.447856964111328,-16.2920951843262,308.903991699219,-16.2890907377005
-0.492952301025391,-15.9921254962683,309.003997802734,-15.9891378134489
-0.536921936035156,-15.6921073794365,309.10400390625,-15.6891029328108
-0.580441711425781,-15.3920389711857,309.204010009766,-15.38903452456
-0.629447265625,-15.0920711457729,309.303985595703,-15.0890657678246
-0.680398681640625,-14.7921023890376,309.403991699219,-14.7890979424119
-0.728373352050781,-14.4921513274312,309.503997802734,-14.4891468808055
-0.775597595214844,-14.1920987516642,309.60400390625,-14.1891110688448
-0.822345825195313,-13.892063871026,309.704010009766,-13.8890761882067
-0.872964294433594,-13.5920783504844,309.803985595703,-13.5890739038587
-0.922133117675781,-13.292127288878,309.903991699219,-13.2891228422523
-0.971426086425781,-12.9921594634652,310.003997802734,-12.9891550168395
-1.02302270507813,-12.6920901238918,310.10400390625,-12.6891024410725
-1.06985278320313,-12.3920552432537,310.204010009766,-12.389050796628
-1.12451281738281,-12.0920361950994,310.303985595703,-12.08904851228
-1.17337744140625,-11.7921018972993,310.403991699219,-11.7890974506736
-1.21908581542969,-11.4922346547246,310.503997802734,-11.4892292767763
-1.26766271972656,-11.1921988427639,310.60400390625,-11.1891943961382
-1.3095390625,-10.8920801430941,310.704010009766,-10.8890747651458
-1.33660571289063,-10.5920778587461,310.803985595703,-10.5890901759267
-1.389375,-10.292143560946,310.903991699219,-10.2891391143203
-1.43582775878906,-9.99214127659798,311.003997802734,-9.98915359377861
-1.47680822753906,-9.69210639595985,311.10400390625,-9.68910194933414
-1.51402197265625,-9.39207058399916,311.204010009766,-9.38906613737345
-1.55392810058594,-9.09208599478006,311.303985595703,-9.08908154815435
-1.59228186035156,-8.79213493317366,311.403991699219,-8.78912955522537
-1.63246240234375,-8.49216617643833,311.503997802734,-8.48916172981262
